"name","type","typecode","address","location","location_geo","pname","cityname","tel","photos"
"泽润居","住宿服务;旅馆招待所;旅馆招待所","100200","双廊镇双廊村七组19号","100.194070,25.910754","{""coordinates"":[100.194070,25.910754],""type"":""Point""}","云南省","大理白族自治州","0872-2461607;15198369201","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/aa221d9b923c5e656956595fef601fe8""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/384ad34a431f802bc6d4d160ada23123""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8ca8cab09705c8640da06ccbb8544abb""}]"
"碧海渔居住宿","住宿服务;旅馆招待所;旅馆招待所","100200","双廊镇农村信用社旁274号","100.193479,25.908356","{""coordinates"":[100.193479,25.908356],""type"":""Point""}","云南省","大理白族自治州","15125086799","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/43a18c8b87d2ff7c62b5689d9600a1df""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2d97b4fc385b8d9c62700d776a6d4cc5""}]"
"大理好来屋商务宾馆","住宿服务;住宿服务相关;住宿服务相关","100000","下关雪人路荷花村95号(大理附属医院对面)","100.213788,25.600519","{""coordinates"":[100.213788,25.600519],""type"":""Point""}","云南省","大理白族自治州","0872-2297978","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/2816a0bfe8bcbab7e1ca57872306580a""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/830d978701448bb9639be95a4a7f961b""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5b4edb7d630dae461c9f05df44eaaff4""}]"
"宏燕客栈","住宿服务;旅馆招待所;旅馆招待所","100200","221省道西100米","100.111741,25.907038","{""coordinates"":[100.111741,25.907038],""type"":""Point""}","云南省","大理白族自治州","13150656311","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b83f3a51d9e5beaffc7ce874d5153b22""}]"
"永发宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","榆华路32号(北站后)","100.219646,25.611142","{""coordinates"":[100.219646,25.611142],""type"":""Point""}","云南省","大理白族自治州","0872-2255876;13769567504","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/d69bd5a1889613e4fbd0b3fcd220248f""}]"
"大理市古道客栈","住宿服务;住宿服务相关;住宿服务相关","100000","周城一条街1号菜市场大青树旁50米","100.107127,25.898237","{""coordinates"":[100.107127,25.898237],""type"":""Point""}","云南省","大理白族自治州","13987240308","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/66acbce068b40e3462a3ed269b060293""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/df5b7b501169f7145349dcf1ac70e96f""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c9529782ca329b87557de8c058e8fc18""}]"
"荣旺酒店","住宿服务;住宿服务相关;住宿服务相关","100000","开发区五洲国际商贸城对面满江中学旁(近机场路)","100.278100,25.609829","{""coordinates"":[100.278100,25.609829],""type"":""Point""}","云南省","大理白族自治州","15752766893;13324950068","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/600093e7dfe84c8fd107526179e79b0a""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f51c198ef39bfcfa70d355d789783144""},{""title"":""客房,url"":""http://store.is.autonavi.com/showpic/f761463b47ee60b8ecc6de60d7bb00fc""}]"
"大理小太阳客栈","住宿服务;旅馆招待所;旅馆招待所","100200","大理古城石门村(大青树取泉水处)","100.155820,25.689421","{""coordinates"":[100.155820,25.689421],""type"":""Point""}","云南省","大理白族自治州","18694071073","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/361453ff92c790c2de0205fbddcacee9""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/80a006b2f42ca8e89bbc498f5d4104cc""},{""title"":""大床,url"":""http://store.is.autonavi.com/showpic/1f670a0aefa18c91460bd6f1889493bb""}]"
"大理水恋梵花海景湿地客栈","住宿服务;旅馆招待所;旅馆招待所","100200","才村码头北才村17组52号","100.191116,25.722670","{""coordinates"":[100.191116,25.722670],""type"":""Point""}","云南省","大理白族自治州","15987166304","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/eb42154db10bda6b5c55d9ea4dd1ba60""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/d152a7c8fe91bab93d082da6ec030875""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/a58fe5e56dd093c6c3fa84fb67da285d""}]"
"大理悦湾度假酒店","住宿服务;宾馆酒店;宾馆酒店","100100","环海路大理海东镇云台客舍南120米","100.230470,25.740724","{""coordinates"":[100.230470,25.740724],""type"":""Point""}","云南省","大理白族自治州","0872-2531841","[{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/d7c38bcc7830b07fb1eaedf4f3360069""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/bcb97c8e5ba7e6f926fd1ecbdf097b9b""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0279409101db6d907f9324c2bdbe88ef""}]"
"大理洱锦客栈","住宿服务;住宿服务相关;住宿服务相关","100000","磻溪村环海西路(南磻下登)(近磻溪横线)","100.148183,25.769922","{""coordinates"":[100.148183,25.769922],""type"":""Point""}","云南省","大理白族自治州","15198605265","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/4198814ca8c2cc36294b7e9203071862""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/953a77bea346d2d26f3f5dd7fffd4093""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/cb29e959dc90f33418f7bd0a5242b8ce""}]"
"大理双廊聚友缘客栈","住宿服务;旅馆招待所;旅馆招待所","100200","双廊镇大建旁村二组134号(近玉几岛)","100.197404,25.902171","{""coordinates"":[100.197404,25.902171],""type"":""Point""}","云南省","大理白族自治州","15812171172;0872-2506385;13987278561","[{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/3cf8915b74be146224539c2ecfc4226d""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/0f0cd5d97dcaec0bdf9ca237939272bf""},{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/5b273d9d6437727e17d2a7bec2f4b950""}]"
"慧雅居客栈","住宿服务;旅馆招待所;旅馆招待所","100200","大理镇大理古城玉洱路280号","100.167023,25.697711","{""coordinates"":[100.167023,25.697711],""type"":""Point""}","云南省","大理白族自治州","0872-2699756;13577294649","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/413f714ab502c2c12f7578326c4b0599""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/8c4f6cf4f45d8e7855689a3605d22395""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/09093b9c0e032d0f8ddeb1906225101c""}]"
"大理千里走单骑云何住酒店","住宿服务;宾馆酒店;五星级宾馆","100102","双廊镇双廊村","100.190033,25.914262","{""coordinates"":[100.190033,25.914262],""type"":""Point""}","云南省","大理白族自治州","0872-2505455;0872-2461680;4009669369","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/e9e0ce51ceab2c579fa7ee8b33520a3b""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/fd054cd684a221535817250f2a736117""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/c44a411e0c8718afddc318354b81b1e6""}]"
"大理下关宏富酒店","住宿服务;住宿服务相关;住宿服务相关","100000","人民南路福星菜市场内(人民南路与龙溪路交叉口)","100.221263,25.574163","{""coordinates"":[100.221263,25.574163],""type"":""Point""}","云南省","大理白族自治州","0872-2191956;18387261645","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/b5728940b5eb333bc8c79bc2fbef0271""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/1b3a08b1c7db168231609019fba98267""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2ef36b6d2e93a5a3ac649f57ab0db84b""}]"
"大理菩提海居·尘外海景度假客栈","住宿服务;住宿服务相关;住宿服务相关","100000","银桥镇波淜村下波淜81号(新邑完小对面)","100.152905,25.753883","{""coordinates"":[100.152905,25.753883],""type"":""Point""}","云南省","大理白族自治州","0872-2475348","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/e49f685264c52a6020619dcce9000756""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/dc33da5c84af58a353ce7dec80a39ee2""},{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/20114600c358805eb1f8d19eb54f225a""}]"
"大理本境精品客栈","住宿服务;旅馆招待所;旅馆招待所","100200","大理镇张家花园景区停车场东面","100.182546,25.653140","{""coordinates"":[100.182546,25.653140],""type"":""Point""}","云南省","大理白族自治州","0872-2466769;15877704212;13608823647","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/2a3b8d4b43f7f6efa87ef0a647e0df17""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/46c60718cdaa54c3884f77c80fa52906""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5f656432cc2f33f96b07f86f8c807262""}]"
"树番茄客栈","住宿服务;旅馆招待所;旅馆招待所","100200","人民路与叶榆路交叉口南","100.166804,25.694235","{""coordinates"":[100.166804,25.694235],""type"":""Point""}","云南省","大理白族自治州","0872-2380958;13520097971;18187204868","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/e038bcf2f81d8b8103c580091c2aad87""},{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/fc3dcfd74c4896bd049b5316037c3ba3""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/eb5823e1edbe7b15031ccc1afc0df5f5""}]"
"川云客栈","住宿服务;旅馆招待所;旅馆招待所","100200","大理古城南门旅游客运站","100.168079,25.687286","{""coordinates"":[100.168079,25.687286],""type"":""Point""}","云南省","大理白族自治州","0872-2381565;18887243837","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/d6b9703f08037db17ada0f867995d60d""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/8e33e2b872b2e98aa6e0d58b1c0eef74""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2d1e7c43761229f734665b99950500d2""}]"
"大理小说客栈","住宿服务;旅馆招待所;旅馆招待所","100200","古城才村码头十五组60号进村口第一排","100.188844,25.716636","{""coordinates"":[100.188844,25.716636],""type"":""Point""}","云南省","大理白族自治州","0872-2504269;18187202070","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/0998cfebb78ba1c58908602d567ff9d9""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/a6ab7b2fc236314e2f58246c67ffe297""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/47d1e73ac733b2db8138d030b57a937a""}]"
"大理在路上客栈","住宿服务;住宿服务相关;住宿服务相关","100000","玉泉巷38号(近文献路)","100.167574,25.679641","{""coordinates"":[100.167574,25.679641],""type"":""Point""}","云南省","大理白族自治州","13324959969;15198741626","[{""title"":""公共区域,url"":""http://store.is.autonavi.com/showpic/7726108e67b0605a259793e8980ce94f""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1e39baabdc032c1d8aa94607ecf5671e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8773215dc6ab846fcbcac94b5ea7d9f8""}]"
"白族绣庄客栈","住宿服务;旅馆招待所;旅馆招待所","100200","才村小邑庄北村村头","100.192802,25.711509","{""coordinates"":[100.192802,25.711509],""type"":""Point""}","云南省","大理白族自治州","13887293551;15071885002","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/3f4f8cac13c3a040198d0be4073dd280""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/144644dbeb1bab6c4f72be62abc5361e""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/698a95aca25956198cc08a1dc4110022""}]"
"苍洱雪月宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","绿玉小区214国道旁","100.162013,25.680743","{""coordinates"":[100.162013,25.680743],""type"":""Point""}","云南省","大理白族自治州","15125212446;15187297612","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/84c81f668ddf91c9c59d3f8da2779661""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/dd40fee427cb9eb7b1c4c45d56214fd5""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8186f4e994eac77761cd5fe1cd5865c3""}]"
"大理双廊溜园主题客栈","住宿服务;旅馆招待所;旅馆招待所","100200","双廊镇大建旁村202号(距离海地生活步行5分钟)","100.196433,25.902436","{""coordinates"":[100.196433,25.902436],""type"":""Point""}","云南省","大理白族自治州","15308728629","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/d831dba4ee02c8517c8a44ff0ba5f672""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fcf140be71e427032e4a9f432ff909a4""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/dbdc5cd4762ddd4741a477dfca4c55db""}]"
"军供宾馆(幸福路)","住宿服务;宾馆酒店;宾馆酒店","100100","幸福路3号","100.216069,25.583724","{""coordinates"":[100.216069,25.583724],""type"":""Point""}","云南省","大理白族自治州","0872-2134068;0872-2122846","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8750d6e8e18df372420b484d4ee0bffa""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d1b1a3103f4075efbce9""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5571d1b1a3103f4075efbceb""}]"
"仲夏小筑","住宿服务;旅馆招待所;旅馆招待所","100200","一塔路42号大理古城内","100.168598,25.703677","{""coordinates"":[100.168598,25.703677],""type"":""Point""}","云南省","大理白族自治州","18987073607;13565450000","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/828dbddad33ec26541aa90f495a49e2c""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/a2338a67cb9cdfc660e66791717283b8""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/42704f63f0cc488fcb67ae9ac56d184c""}]"
"盈胜宾馆","住宿服务;宾馆酒店;宾馆酒店","100100","新建大楼正对面(大理大学旁)","100.213251,25.599967","{""coordinates"":[100.213251,25.599967],""type"":""Point""}","云南省","大理白族自治州","0872-2298858;13668749329","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/f022f36612c7266adcd61a94e9df560d""},{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/67d8ae415ba7a0b0f7de75a7e7ed07bc""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/ddfbd00a560380a006bfc91d09529e35""}]"
"大理古城悠然养生客栈","住宿服务;旅馆招待所;旅馆招待所","100200","博爱路26号(大理1号院对面)","100.161425,25.688199","{""coordinates"":[100.161425,25.688199],""type"":""Point""}","云南省","大理白族自治州","18008729830","[]"
"明月松间度假酒店(双廊海街店)","住宿服务;宾馆酒店;宾馆酒店","100100","双廊海街8号","100.194213,25.905614","{""coordinates"":[100.194213,25.905614],""type"":""Point""}","云南省","大理白族自治州","0872-2506096","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/6939d70c38633d40f9bab110fea259dc""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/f5f46b662a1214b09e115ab84606576f""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/9e20365a036f8f4203fc83a908a1e8e0""}]"
"大理水月客栈","住宿服务;宾馆酒店;宾馆酒店","100100","大理古城龙龛码头下登村离洱海边20米处","100.207855,25.692024","{""coordinates"":[100.207855,25.692024],""type"":""Point""}","云南省","大理白族自治州","13608822732","[]"
"甜蜜家客栈","住宿服务;旅馆招待所;旅馆招待所","100200","文献路10组集资地14号","100.167601,25.684811","{""coordinates"":[100.167601,25.684811],""type"":""Point""}","云南省","大理白族自治州","15877777260;15393954455","[{""title"":""外观,url"":""http://store.is.autonavi.com/showpic/0ec91d7dea620f8a258c5f69477fd16e""},{""title"":""酒店外观,url"":""http://store.is.autonavi.com/showpic/76f874827c5a8fe68f619f3ef9a5a9bc""},{""title"":""公共区域,url"":""http://store.is.autonavi.com/showpic/aa928829e20075e7ccf93717de2250d0""}]"
